real12,pred12,real3,pred3
66.25,66.508736,66.888885,66.333374
65.888885,66.390396,66.333336,66.15756
65.5,66.4861,67.5,66.252655
67.888885,66.667366,66.44444,66.50627
67.125,66.746284,66.875,66.61161
68.22222,66.796394,66.125,66.70535
67.125,66.86634,64.44444,66.824776
66.75,66.84825,67.5,66.8152
68.125,66.835594,65.0,66.82744
67.77778,66.78565,66.25,66.620804
66.75,66.91336,65.888885,66.80586
67.44444,66.84948,65.5,66.65472
67.875,66.97188,67.888885,66.75052
66.111115,67.065506,67.125,66.76224
66.0,67.13199,68.22222,66.713234
67.0,67.41938,67.125,67.065544
68.0,67.033226,66.75,67.04541
67.875,67.33148,68.125,67.53307
67.44444,67.59524,67.77778,67.62941
68.5,67.61892,66.75,67.500336
66.875,67.67232,67.44444,67.566864
66.666664,67.87079,67.875,67.78064
68.28571,67.77445,66.111115,67.62444
67.44444,67.87528,66.0,67.751976
66.22222,67.73356,67.0,67.74569
67.0,67.68866,68.0,67.6413
68.55556,67.898315,67.875,67.59546
68.375,67.897865,67.44444,67.68162
68.55556,68.08756,68.5,67.93488
68.77778,68.018974,66.875,67.86272
69.25,67.8775,66.666664,67.837906
67.44444,67.9516,68.28571,67.95433
68.25,67.94154,67.44444,67.98255
69.333336,68.130775,66.22222,67.98232
69.25,68.524796,67.0,68.43806
68.0,68.212036,68.55556,68.115364
67.111115,68.24918,68.375,67.960754
69.125,68.42432,68.55556,68.08384
69.5,68.359695,68.77778,68.15792
69.875,68.52634,69.25,68.35214
67.75,68.54764,67.44444,68.40147
69.25,68.698166,68.25,68.61212
68.25,68.78425,69.333336,68.77129
67.77778,68.65065,69.25,68.5693
69.625,68.53693,68.0,68.41412
69.625,68.77183,67.111115,68.70508
68.888885,68.80274,69.125,68.803276
59.75,68.73457,69.5,68.72369
67.71429,68.55154,69.875,68.46643
67.875,68.69308,67.75,68.65925
69.375,68.7529,69.25,68.77803
69.125,68.76593,68.25,68.84533
69.25,68.64379,67.77778,68.66674
68.75,68.77558,69.625,68.77842
69.0,68.67537,69.625,68.68931
70.0,68.48279,68.888885,68.454895
69.125,68.68892,59.75,68.68151
69.5,68.759834,67.71429,68.79118
69.22222,68.74175,67.875,68.73686
69.375,68.834404,69.375,69.08812
69.125,68.58843,69.125,68.61345
69.875,68.353874,69.25,68.394104
69.22222,68.23467,68.75,68.3232
69.125,68.32124,69.0,68.40879
69.0,68.33106,70.0,68.55994
69.75,68.241806,69.125,68.543365
69.44444,68.37663,69.5,68.59843
67.666664,68.45143,69.22222,68.82317
69.0,68.36127,69.375,68.75246
69.0,68.448845,69.125,68.86398
68.75,68.41537,69.875,68.85568
67.875,68.398056,69.22222,68.831024
68.333336,68.38297,69.125,68.78175
67.75,68.39075,69.0,68.75072
68.375,68.32529,69.75,68.68975
68.44444,68.254456,69.44444,68.61202
68.0,68.21651,67.666664,68.55724
69.5,68.27301,69.0,68.60733
66.875,68.33379,69.0,68.67218
68.125,68.231,68.75,68.545715
68.22222,68.232216,67.875,68.54835
68.875,68.33847,68.333336,68.62156
68.44444,68.369316,67.75,68.62666
68.333336,68.26166,68.375,68.50436
67.375,68.21006,68.44444,68.444244
67.125,68.15927,68.0,68.32086
68.25,68.104645,69.5,68.29928
68.888885,68.05521,66.875,68.2527
69.375,67.99365,68.125,68.19929
68.22222,68.06515,68.22222,68.24487
68.875,67.94038,68.875,68.03827
67.666664,67.9462,68.44444,68.02006
68.875,67.98093,68.333336,68.05579
67.25,68.11914,67.375,68.19345
69.5,68.13091,67.125,68.2266
69.111115,68.17296,68.25,68.26001
68.625,68.1018,68.888885,68.18092
67.625,67.97638,69.375,68.03503
68.55556,68.005936,68.22222,68.07255
67.0,68.09157,68.875,68.17313
68.0,68.17478,67.666664,68.274666
68.125,68.145935,68.875,68.25242
69.333336,68.15186,67.25,68.26757
69.25,68.022,69.5,68.12606
69.0,68.07114,69.111115,68.20779
68.125,67.98001,68.625,68.10878
67.375,68.10506,67.625,68.25777
68.0,68.167854,68.55556,68.33896
65.5,68.18391,67.0,68.359795
68.125,68.06994,68.0,68.21255
68.625,68.077705,68.125,68.23546
66.888885,67.96874,69.333336,68.07509
65.666664,67.89822,69.25,68.020256
66.5,67.95462,69.0,68.075645
68.333336,67.956055,68.125,68.10967
66.5,68.09573,67.375,68.2712
66.25,68.01056,68.0,68.23631
64.875,68.015526,65.5,68.20855
66.25,67.94608,68.125,68.10433
67.625,67.90993,68.625,68.04415
67.666664,67.70668,66.888885,67.7797
64.75,67.67293,65.666664,67.79924
67.0,67.76912,66.5,67.9306
66.75,67.67128,68.333336,67.77986
64.22222,67.36724,66.5,67.44641
66.875,67.17181,66.25,67.33475
66.875,67.05276,64.875,67.36664
65.625,66.83841,66.25,67.195786
60.0,66.72638,67.625,67.06074
65.55556,66.38167,67.666664,66.72028
64.888885,66.38381,64.75,66.69267
68.625,66.46004,67.0,66.88952
63.5,66.79249,66.75,67.30088
64.111115,66.56413,64.22222,66.98195
65.125,66.79394,66.875,67.204666
65.55556,66.678955,66.875,67.01235
60.0,66.37952,65.625,66.63552
65.125,66.35258,60.0,66.61021
64.625,66.2791,65.55556,66.68035
60.22222,66.24894,64.888885,66.63411
68.0,66.3219,68.625,66.66086
69.375,66.06433,63.5,66.44636
67.22222,65.97583,64.111115,66.37004
66.333336,65.919304,65.125,66.3555
63.5,65.85923,65.55556,66.21485
68.55556,65.67627,60.0,66.08821
64.375,65.59903,65.125,66.0288
63.22222,65.47049,64.625,65.91807
66.875,65.21438,60.22222,65.62796
66.75,64.99923,68.0,65.494286
68.875,64.61396,69.375,65.329544
63.375,64.58076,67.22222,65.25814
59.5,64.760704,66.333336,65.52776
64.22222,65.07113,63.5,65.67711
57.444443,65.33257,68.55556,66.099686
67.25,65.449585,64.375,66.16025
58.125,65.21092,63.22222,65.79805
68.5,65.67225,66.875,66.384834
67.25,65.50481,66.75,66.16161
69.625,65.6426,68.875,66.36261
62.75,65.27015,63.375,66.01897
64.0,65.21856,59.5,65.99163
57.625,65.48234,64.22222,66.27668
65.125,65.316666,57.444443,66.08142
63.88889,64.87021,67.25,65.775345
62.875,64.64661,58.125,65.519104
63.555557,63.958466,68.5,64.862434
66.6,64.20944,67.25,65.090225
65.125,63.050423,69.625,63.931854
60.0,64.212746,62.75,64.85595
66.75,64.40592,64.0,65.05068
62.375,64.40325,57.625,65.56385
65.111115,63.807804,65.125,64.911644
66.666664,64.33917,63.88889,65.21722
65.0,63.986908,62.875,64.76184
67.333336,64.488785,63.555557,64.8958
69.125,64.530464,66.6,64.63135
65.55556,64.744095,65.125,64.63105
65.375,64.9601,60.0,64.62903
61.875,64.92687,66.75,64.69132
67.25,65.35131,62.375,64.97016
67.375,65.05071,65.111115,64.54268
62.77778,65.515015,66.666664,64.781586
67.57143,64.93658,65.0,64.337036
66.25,65.408,67.333336,64.7453
67.333336,65.96727,69.125,65.18411
66.5,66.193054,65.55556,65.2684
58.22222,66.47748,65.375,65.644104
66.375,66.81786,61.875,66.06851
66.75,66.790535,67.25,66.111626
65.55556,66.52743,67.375,65.9888
63.875,66.32232,62.77778,65.70096
64.44444,66.48799,67.57143,66.00223
66.0,66.66535,66.25,66.27603
66.0,66.62342,67.333336,66.03058
68.0,66.76523,66.5,66.36851
67.25,66.844475,58.22222,66.45363
68.22222,66.90508,66.375,66.56859
67.5,67.10793,66.75,66.79152
59.625,67.43169,65.55556,66.85325
67.0,67.35617,63.875,66.846016
67.333336,67.776535,64.44444,67.264824
65.875,67.70038,66.0,67.19877
65.55556,67.58909,66.0,66.95083
67.75,67.52074,68.0,66.67051
67.375,67.35339,67.25,66.550995
64.77778,67.591125,68.22222,66.83487
68.625,67.81199,67.5,67.26811
67.75,67.88208,59.625,67.36766
68.888885,67.91718,67.0,67.65699
67.875,68.000595,67.333336,67.77179
69.0,67.981964,65.875,67.54713
67.333336,67.711876,65.55556,67.53083
67.625,67.760826,67.75,67.63912
67.125,67.74116,67.375,67.34006
68.55556,67.7831,64.77778,67.299095
68.375,67.7754,68.625,67.62364
69.77778,67.8033,67.75,67.667404
67.375,67.603775,68.888885,67.28061
68.0,67.610596,67.875,67.76811
67.22222,67.49459,69.0,67.850845
66.85714,67.525925,67.333336,68.06151
67.375,67.4305,67.625,68.057785
67.5,67.44919,67.125,68.17671
66.22222,67.24767,68.55556,67.95524
68.0,67.106575,68.375,67.82607
66.875,66.99573,69.77778,67.71133
67.75,67.03051,67.375,67.84858
68.0,67.04867,68.0,67.912025
64.625,67.1957,67.22222,68.12683
66.44444,67.059494,66.85714,67.96268
66.375,66.87367,67.375,67.821884
66.77778,66.727104,67.5,67.61705
66.25,66.488266,66.22222,67.392654
66.875,66.375786,68.0,67.30067
66.625,66.3884,66.875,67.26395
64.125,66.26776,67.75,67.02199
64.333336,66.34183,68.0,67.12792
66.125,66.437294,64.625,67.0954
65.0,66.429855,66.44444,67.1291
65.625,66.56025,66.375,67.19902
65.666664,66.275276,66.77778,66.68632
66.125,66.16302,66.25,66.61704
64.875,66.14913,66.875,66.56827
66.888885,66.115814,66.625,66.54597
62.625,66.05728,64.125,66.415146
67.0,66.1063,64.333336,66.46469
67.125,66.061195,66.125,66.35257
65.55556,65.758354,65.0,65.98718
65.125,65.64062,65.625,65.72586
63.875,65.78891,65.666664,65.79029
64.14286,65.743164,66.125,65.671425
67.375,65.769455,64.875,65.69224
64.875,65.83284,66.888885,65.74543
66.111115,65.94075,62.625,65.87741
67.0,65.83115,67.0,65.72249
65.875,66.05221,67.125,65.98127
64.6,65.74576,65.55556,65.57628
66.0,66.067825,65.125,65.96811
65.75,66.21061,63.875,66.14755
67.5,66.143936,64.14286,66.0602
66.375,66.01413,67.375,65.923256
58.444443,65.805504,64.875,65.65537
64.625,65.745285,66.111115,65.58839
65.22222,66.07597,67.0,66.00564
64.375,65.938995,65.875,65.844864
63.77778,65.98209,64.6,65.89866
66.57143,66.11383,66.0,66.05796
65.5,66.04683,65.75,65.99101
67.125,65.95065,67.5,65.85764
67.0,65.942856,66.375,65.84261
67.125,65.927185,58.444443,65.82386
67.625,66.15461,64.625,66.11863
65.75,66.231514,65.22222,66.19894
67.0,66.25833,64.375,66.14278
65.22222,66.17042,63.77778,65.979454
67.0,66.18085,66.57143,65.93709
63.555557,66.00892,65.5,65.75353
62.375,66.012215,67.125,65.66184
66.25,66.077126,67.0,65.80968
67.666664,66.22449,67.125,65.93906
67.25,66.38191,67.625,66.19812
66.77778,66.58689,65.75,66.50143
66.25,66.653625,67.0,66.60017
68.111115,66.72559,65.22222,66.72428
67.125,66.641,67.0,66.60984
67.22222,66.72368,63.555557,66.70446
65.22222,66.58076,62.375,66.53617
66.875,66.61908,66.25,66.576775
66.77778,66.42515,67.666664,66.30978
65.75,66.42802,67.25,66.114914
65.44444,66.48782,66.77778,66.287674
67.0,66.64495,66.25,66.586624
65.44444,66.68584,68.111115,66.60193
66.375,66.73241,67.125,66.68364
66.666664,66.72753,67.22222,66.66291
66.44444,66.8638,65.22222,66.87017
68.625,66.98714,66.875,66.990456
66.625,67.02627,66.77778,67.01953
67.666664,66.93908,65.75,66.827484
66.875,67.06742,65.44444,66.92139
66.0,67.213425,67.0,67.0671
66.333336,67.23284,65.44444,66.99192
66.625,67.21188,66.375,66.83775
67.25,67.40885,66.666664,67.01638
65.22222,67.54754,66.44444,66.97615
67.5,67.316765,68.625,66.84862
69.5,67.31469,66.625,67.114746
66.0,67.26247,67.666664,67.05358
69.375,67.783745,66.875,67.61213
68.888885,67.727875,66.0,67.66498
67.75,67.63751,66.333336,67.64261
68.75,67.73843,66.625,67.72058
67.875,67.829994,67.25,67.627045
68.111115,67.74025,65.22222,67.5825
67.875,67.680756,67.5,67.53247
67.625,68.03328,69.5,67.75355
68.55556,67.849625,66.0,67.45329
68.375,67.8653,69.375,67.528885
69.125,68.30096,68.888885,68.12447
69.0,68.04508,67.75,67.820595
68.0,68.35913,68.75,68.26082
68.55556,68.47623,67.875,68.55178
58.875,68.35299,68.111115,68.33905
68.625,68.529465,67.875,68.49313
68.44444,68.46709,67.625,68.44182
66.55556,68.38888,68.55556,68.31596
68.25,68.424576,68.375,68.31161
69.625,68.352554,69.125,68.23279
69.77778,68.419556,69.0,68.30419
69.5,68.50362,68.0,68.42365
69.111115,68.50181,68.55556,68.49945
69.625,68.60988,58.875,68.59404
69.5,68.54846,68.625,68.48998
61.77778,68.50185,68.44444,68.45668
69.0,68.5652,66.55556,68.81205
69.0,68.68764,68.25,68.67663
70.0,68.62885,69.625,68.609955
69.44444,68.17898,69.77778,68.0341
68.875,68.20998,69.5,68.09131
69.22222,68.53676,69.111115,68.52363
70.0,68.56913,69.625,68.630806
69.77778,68.6098,69.5,68.657196
68.875,68.62282,61.77778,68.657364
68.333336,68.74309,69.0,68.76004
68.0,68.79856,69.0,68.82634
68.888885,68.71136,70.0,68.73627
68.375,68.44812,69.44444,68.5168
68.44444,68.589005,68.875,68.58315
68.125,68.586136,69.22222,68.67228
68.75,68.5429,70.0,68.571106
68.666664,68.753624,69.77778,68.788376
68.5,68.48396,68.875,68.60698
69.333336,68.53621,68.333336,68.69392
68.375,68.54533,68.0,68.69292
69.333336,68.46806,68.888885,68.57594
68.625,68.34175,68.375,68.5181
66.75,68.13267,68.44444,68.37326
68.75,68.1446,68.125,68.40351
69.666664,68.15132,68.75,68.39164
68.5,68.18977,68.666664,68.40481
69.375,68.17587,68.5,68.40197
68.22222,68.20479,69.333336,68.45581
68.5,68.15972,68.375,68.42232
67.28571,68.13118,69.333336,68.366516
69.0,68.157074,68.625,68.3883
67.77778,68.14366,66.75,68.42871
67.25,68.15033,68.75,68.44928
68.375,68.10851,69.666664,68.353806
68.625,67.8927,68.5,68.14062
68.125,67.93036,69.375,68.207664
66.25,68.11545,68.22222,68.39834
68.25,68.14948,68.5,68.40668
67.666664,68.22059,67.28571,68.48134
67.625,68.291985,69.0,68.50165
67.44444,68.28782,67.77778,68.41391
69.25,68.22534,67.25,68.281746
68.625,68.25545,68.375,68.31815
66.888885,68.16455,68.625,68.21169
68.75,68.06532,68.125,68.074295
68.333336,68.070114,66.25,68.08291
67.0,68.19026,68.25,68.216545
68.44444,68.146065,67.666664,68.16576
68.75,67.94252,67.625,67.95068
67.0,67.98157,67.44444,67.9995
68.44444,67.94485,69.25,67.96933
68.75,67.92273,68.625,67.935455
68.625,67.84735,66.888885,67.865974
68.22222,68.00655,68.75,68.06179
66.5,68.02205,68.333336,68.10013
68.0,67.78244,67.0,67.85391
67.77778,67.9032,68.44444,68.00003
69.375,67.935036,68.75,68.0685
67.625,67.79858,67.0,67.88089
68.0,67.835785,68.44444,67.93245
67.5,67.96556,68.75,68.08654
66.625,67.858536,68.625,67.93924
67.666664,67.84918,68.22222,67.95612
69.25,68.042336,66.5,68.15431
66.125,68.101974,68.0,68.20443
67.625,68.0735,67.77778,68.19333
66.875,67.87489,69.375,67.97111
69.625,67.816734,67.625,67.92374
66.25,67.72016,68.0,67.85749
65.888885,67.92016,67.5,68.08313
67.875,67.82338,66.625,68.01259
68.125,67.85169,67.666664,68.00284
66.125,67.80469,69.25,67.93098
62.444443,67.64593,66.125,67.75028
68.5,67.62338,67.625,67.71419
57.0,67.77779,66.875,67.9135
68.0,67.6365,69.625,67.73584
64.22222,67.63748,66.25,67.74375
68.375,67.42427,65.888885,67.61105
69.5,67.48271,67.875,67.76836
66.0,67.261154,68.125,67.5881
66.625,66.97732,66.125,67.34631
64.666664,66.77997,62.444443,67.31213
59.75,66.67431,68.5,67.297104
65.125,66.64591,57.0,67.14451
67.125,66.66304,68.0,67.09144
62.0,66.5915,64.22222,67.11014
64.55556,66.44287,68.375,67.067
60.125,66.57893,69.5,67.061905
64.125,65.809814,66.0,66.3465
62.0,66.17843,66.625,66.74611
65.625,66.18778,64.666664,66.84868
62.875,66.465485,59.75,66.93039
64.888885,66.664406,65.125,67.16473
66.125,66.41769,67.125,66.848045
68.333336,66.23117,62.0,66.61979
65.25,65.82908,64.55556,66.28918
64.22222,65.69227,60.125,66.23841
63.555557,65.36023,64.125,65.94921
67.875,65.156784,62.0,65.79225
66.75,64.885544,65.625,65.5665
64.44444,64.70626,62.875,65.44256
67.666664,64.35319,64.888885,65.16822
65.125,64.34985,66.125,65.04688
66.666664,64.09102,68.333336,64.82511
61.625,64.20252,65.25,64.9242
62.25,64.18184,64.22222,64.948235
68.125,64.55777,63.555557,65.30838
57.11111,64.678375,67.875,65.448715
68.5,64.69782,66.75,65.36043
64.55556,64.46681,64.44444,65.1089
56.5,64.65361,67.666664,65.38291
60.88889,64.757614,65.125,65.484314
60.125,64.7664,66.666664,65.42971
65.44444,65.00897,61.625,65.676254
50.875,65.030464,62.25,65.77853
60.142857,65.03403,68.125,65.7925
60.25,64.993065,57.11111,65.75898
62.444443,64.82759,68.5,65.57928
63.875,64.430374,64.55556,65.22448
58.857143,63.482994,56.5,64.43521
55.0,64.202324,60.88889,65.086174
62.11111,63.96385,60.125,64.69062
58.444443,63.350296,65.44444,64.275055
54.75,63.379776,50.875,64.16162
61.555557,62.889797,60.142857,63.5181
64.666664,63.050514,60.25,63.53504
65.55556,62.612484,62.444443,62.672302
64.0,63.03237,63.875,62.81526
60.77778,63.22621,58.857143,62.793427
61.0,63.74392,55.0,62.8426
66.111115,63.860466,62.11111,62.735153
66.44444,63.943977,58.444443,62.658226
60.555557,64.28626,54.75,62.587593
63.333332,64.42018,61.555557,62.86042
67.0,64.37187,64.666664,62.873943
66.25,64.40313,65.55556,62.592144
63.555557,64.83932,64.0,63.26685
69.0,64.81959,60.77778,63.377728
64.888885,65.07545,61.0,63.605614
65.875,65.41862,66.111115,64.07051
67.55556,65.764084,66.44444,64.329544
67.22222,65.94587,60.555557,64.46869
67.44444,66.085915,63.333332,64.81539
65.0,66.23144,67.0,65.13577
67.44444,66.47487,66.25,65.09568
66.6,66.40415,63.555557,65.149185
67.125,66.6307,69.0,65.50209
66.333336,66.87431,64.888885,65.89995
65.85714,67.03621,65.875,65.982765
68.111115,66.89172,67.55556,66.30642
68.22222,67.090004,67.22222,66.39616
68.0,67.11095,67.44444,66.506004
67.5,67.48297,65.0,66.98794
67.77778,67.60686,67.44444,67.17937
67.333336,67.60827,66.6,67.27536
68.22222,67.54454,67.125,67.106865
67.5,67.61482,66.333336,67.36263
67.666664,67.73628,65.85714,67.46899
67.875,67.814835,68.111115,67.58001
67.25,67.85544,68.22222,67.58038
66.666664,67.81637,68.0,67.49225
69.125,67.907234,67.5,67.75429
67.75,67.96102,67.77778,67.98818
68.55556,67.94438,67.333336,68.089516
69.0,67.71552,68.22222,67.98336
65.833336,67.58995,67.5,67.97009
68.0,67.592865,67.666664,67.86946
67.55556,67.66627,67.875,68.0141
67.25,67.74948,67.25,67.99498
67.888885,67.714516,66.666664,68.03023
67.625,67.659966,69.125,68.05915
68.888885,67.493774,67.75,67.9409
66.77778,67.26078,68.55556,67.71381
66.666664,67.31474,69.0,67.92204
66.333336,67.19988,65.833336,67.85344
67.666664,67.1668,68.0,67.89018
65.22222,67.28549,67.55556,68.08928
67.111115,66.95849,67.25,67.652855
65.57143,66.73668,67.888885,67.56431
67.55556,66.69644,67.625,67.53515
64.875,66.52197,68.888885,67.401085
67.44444,66.479095,66.77778,67.44501
63.42857,66.4226,66.666664,67.39028
67.125,66.360725,66.333336,67.45426
66.333336,66.08109,67.666664,67.19143
64.77778,65.755356,65.22222,66.8753
66.0,65.64945,67.111115,66.61833
65.333336,65.68222,65.57143,66.73082
64.3,65.46831,67.55556,66.311935
64.44444,65.45752,64.875,66.43399
63.444443,65.429955,67.44444,66.21377
66.0,65.54557,63.42857,66.40506
66.25,65.502525,67.125,66.173546
66.22222,65.604095,66.333336,66.35991
64.875,65.571625,64.77778,65.950745
65.888885,65.63162,66.0,66.13054
65.0,65.825,65.333336,66.178505
67.0,65.635574,64.3,65.95209
64.77778,65.735306,64.44444,65.99817
66.333336,65.65005,63.444443,65.84573
67.44444,65.47061,66.0,65.61778
65.22222,65.40055,66.25,65.50087
67.333336,65.26699,66.22222,65.19314
64.55556,65.505844,64.875,65.45254
66.75,65.655716,65.888885,65.627686
65.22222,65.78935,65.0,65.77397
66.22222,65.72367,67.0,65.680786
64.5,65.7788,64.77778,65.72319
65.0,65.769775,66.333336,65.69622
65.77778,65.91964,67.44444,65.91968
62.22222,65.84949,65.22222,65.798386
66.888885,65.94668,67.333336,65.900925
67.5,66.23253,64.55556,66.23451
64.666664,66.15364,66.75,66.10419
64.44444,66.25134,65.22222,66.22327
66.888885,66.09753,66.22222,66.00908
68.0,66.22913,64.5,66.14
66.888885,66.12677,65.0,66.009705
64.77778,66.22129,65.77778,66.098816
65.22222,66.08663,62.22222,65.920425
67.22222,66.06343,66.888885,65.85482
64.0,66.10881,67.5,65.92447
66.111115,65.97206,64.666664,65.648605
67.22222,66.21448,64.44444,66.03637
66.85714,66.317215,66.888885,66.22633
66.22222,66.12915,68.0,65.969635
67.75,65.9992,66.888885,65.76757
67.333336,66.17194,64.77778,66.04173
66.0,66.40044,65.22222,66.376465
67.55556,66.53354,67.22222,66.51293
66.25,66.39091,64.0,66.35455
66.22222,66.26821,66.111115,66.195366
66.875,66.491554,67.22222,66.49231
65.55556,66.30078,66.85714,66.18658
66.333336,66.34351,66.22222,66.28387
66.375,66.533325,67.75,66.50154
63.625,66.77268,67.333336,66.72556
65.55556,66.73389,66.0,66.69252
65.25,67.01478,67.55556,66.99433
66.0,67.11538,66.25,67.07454
67.125,67.12152,66.22222,67.02895
64.666664,67.32906,66.875,67.26239
66.55556,67.37534,65.55556,67.26689
64.111115,67.216965,66.333336,67.08238
66.875,67.24068,66.375,67.083664
66.888885,67.12651,63.625,66.9141
65.666664,67.01856,65.55556,66.7652
66.888885,67.05754,65.25,66.77968
66.666664,66.87691,66.0,66.425514
65.22222,66.85285,67.125,66.37113
67.111115,66.83832,64.666664,66.375404
67.22222,66.86869,66.55556,66.369354
67.22222,67.02446,64.111115,66.61312
66.44444,66.91969,66.875,66.44754
67.666664,66.99205,66.888885,66.568115
69.25,66.69044,65.666664,66.2074
65.888885,66.826805,66.888885,66.427216
67.5,66.93537,66.666664,66.62027
68.125,67.032394,65.22222,66.630295
59.444443,67.66364,67.111115,67.08317
67.888885,67.66795,67.22222,67.16214
67.888885,67.19881,67.22222,66.82744
66.888885,67.678154,66.44444,67.27685
68.0,67.84899,67.666664,67.49925
68.25,67.854416,69.25,67.53877
68.75,67.86242,65.888885,67.5259
67.111115,67.96364,67.5,67.69889
68.44444,68.197105,68.125,68.08872
67.25,68.07993,59.444443,67.92764
68.55556,68.16549,67.888885,67.96767
68.333336,68.35416,67.888885,68.2304
68.55556,68.39366,66.888885,68.22879
68.22222,68.55266,68.0,68.397385
68.0,68.52062,68.25,68.40445
68.0,68.24474,68.75,68.01059
69.44444,68.394485,67.111115,68.18674
69.22222,68.39266,68.44444,68.27521
69.25,68.45972,67.25,68.39597
